year,department,sex,age_group,value
2021,93,All,65-69,66771
2021,93,All,70-74,55282
2021,93,All,75-79,32530
2021,93,All,80-84,25144
2021,93,All,85-89,17454
2021,93,All,90-94,8189
2021,93,All,95+,2426
2021,93,All,Total,1664856
2021,94,All,0-4,88970
2021,94,All,5-9,92067
2021,94,All,10-14,90431
2021,94,All,15-19,87561
2021,94,All,20-24,93346
2021,94,All,25-29,97186
2021,94,All,30-34,102668
2021,94,All,35-39,99785
2021,94,All,40-44,95313
2021,94,All,45-49,94985
2021,94,All,50-54,90241
2021,94,All,55-59,87903
2021,94,All,60-64,75727
2021,94,All,65-69,62217
2021,94,All,70-74,55595
2021,94,All,75-79,35246
2021,94,All,80-84,28749
2021,94,All,85-89,21158
2021,94,All,90-94,10954
2021,94,All,95+,3679
2021,94,All,Total,1413781
2021,95,All,0-4,87632
2021,95,All,5-9,93218
2021,95,All,10-14,92093
2021,95,All,15-19,84533
2021,95,All,20-24,78095
2021,95,All,25-29,76494
2021,95,All,30-34,85359
2021,95,All,35-39,88218
2021,95,All,40-44,85558
2021,95,All,45-49,83620
2021,95,All,50-54,79176
2021,95,All,55-59,76789
2021,95,All,60-64,68176
2021,95,All,65-69,56162
2021,95,All,70-74,48564
2021,95,All,75-79,28043
2021,95,All,80-84,21787
2021,95,All,85-89,15099
2021,95,All,90-94,7494
2021,95,All,95+,2407
2021,95,All,Total,1258517
2022,01,All,0-4,37584
2022,01,All,5-9,44592
2022,01,All,10-14,46872
2022,01,All,15-19,41596
2022,01,All,20-24,32455
2022,01,All,25-29,32252
2022,01,All,30-34,40494
2022,01,All,35-39,44180
2022,01,All,40-44,44933
2022,01,All,45-49,45637
2022,01,All,50-54,46709
2022,01,All,55-59,45043
2022,01,All,60-64,39845
2022,01,All,65-69,35517
2022,01,All,70-74,32976
2022,01,All,75-79,22932
2022,01,All,80-84,15074
2022,01,All,85-89,10760
2022,01,All,90-94,5579
2022,01,All,95+,1941
2022,01,All,Total,666971
2022,02,All,0-4,26469
2022,02,All,5-9,32510
2022,02,All,10-14,35567
2022,02,All,15-19,32782
2022,02,All,20-24,28024
2022,02,All,25-29,25419
2022,02,All,30-34,29274
2022,02,All,35-39,31434
2022,02,All,40-44,31563
2022,02,All,45-49,32601
2022,02,All,50-54,34049
2022,02,All,55-59,35364
2022,02,All,60-64,34787
2022,02,All,65-69,33169
2022,02,All,70-74,31218
2022,02,All,75-79,19267
2022,02,All,80-84,13450
2022,02,All,85-89,10640
2022,02,All,90-94,5501
2022,02,All,95+,1635
2022,02,All,Total,524723
2022,03,All,0-4,13508
2022,03,All,5-9,16754
2022,03,All,10-14,18159
2022,03,All,15-19,18286
2022,03,All,20-24,16279
2022,03,All,25-29,14083
2022,03,All,30-34,15296
2022,03,All,35-39,16672
2022,03,All,40-44,18175
2022,03,All,45-49,20079
2022,03,All,50-54,22574
2022,03,All,55-59,23141
2022,03,All,60-64,23948
2022,03,All,65-69,24599
2022,03,All,70-74,24512
2022,03,All,75-79,17339
2022,03,All,80-84,12777
2022,03,All,85-89,10149
2022,03,All,90-94,5395
2022,03,All,95+,1775
2022,03,All,Total,333500
2022,04,All,0-4,7211
2022,04,All,5-9,8751
2022,04,All,10-14,9467
2022,04,All,15-19,8656
2022,04,All,20-24,6977
2022,04,All,25-29,6822
2022,04,All,30-34,8163
2022,04,All,35-39,9022
2022,04,All,40-44,9381
2022,04,All,45-49,10090
2022,04,All,50-54,11575
2022,04,All,55-59,12326
2022,04,All,60-64,12247
2022,04,All,65-69,12090
2022,04,All,70-74,11597
2022,04,All,75-79,8534
2022,04,All,80-84,6026
2022,04,All,85-89,4394
2022,04,All,90-94,2159
2022,04,All,95+,710
2022,04,All,Total,166198
2022,05,All,0-4,6041
2022,05,All,5-9,7183
2022,05,All,10-14,7943
2022,05,All,15-19,7522
2022,05,All,20-24,5521
2022,05,All,25-29,5804
2022,05,All,30-34,7219
2022,05,All,35-39,7987
2022,05,All,40-44,8299
2022,05,All,45-49,8656
2022,05,All,50-54,9746
2022,05,All,55-59,10260
2022,05,All,60-64,10553
2022,05,All,65-69,10205
2022,05,All,70-74,9809
2022,05,All,75-79,6813
2022,05,All,80-84,4798
2022,05,All,85-89,3511
2022,05,All,90-94,1708
2022,05,All,95+,500
2022,05,All,Total,140078
2022,06,All,0-4,52204
2022,06,All,5-9,57846
2022,06,All,10-14,61613
2022,06,All,15-19,60832
2022,06,All,20-24,56226
2022,06,All,25-29,54737
2022,06,All,30-34,61117
2022,06,All,35-39,65521
2022,06,All,40-44,67964
2022,06,All,45-49,69169
2022,06,All,50-54,73833
2022,06,All,55-59,76625
2022,06,All,60-64,70635
2022,06,All,65-69,65831
2022,06,All,70-74,66685
2022,06,All,75-79,54461
2022,06,All,80-84,40108
2022,06,All,85-89,29188
2022,06,All,90-94,15948
2022,06,All,95+,5690
2022,06,All,Total,1106233
2022,07,All,0-4,14402
2022,07,All,5-9,18022
2022,07,All,10-14,19864
2022,07,All,15-19,18520
2022,07,All,20-24,14011
2022,07,All,25-29,13115
2022,07,All,30-34,16080
2022,07,All,35-39,18472
2022,07,All,40-44,19096
2022,07,All,45-49,21089
2022,07,All,50-54,23268
2022,07,All,55-59,24003
2022,07,All,60-64,23877
2022,07,All,65-69,23217
2022,07,All,70-74,23002
2022,07,All,75-79,16044
2022,07,All,80-84,11243
2022,07,All,85-89,8183
2022,07,All,90-94,4235
2022,07,All,95+,1471
2022,07,All,Total,331214
2022,08,All,0-4,13119
2022,08,All,5-9,15581
2022,08,All,10-14,16946
2022,08,All,15-19,15901
2022,08,All,20-24,12861
2022,08,All,25-29,12574
2022,08,All,30-34,14843
2022,08,All,35-39,15556
2022,08,All,40-44,15491
2022,08,All,45-49,16844
2022,08,All,50-54,18026
2022,08,All,55-59,19155
2022,08,All,60-64,18729
2022,08,All,65-69,17686
2022,08,All,70-74,16521
2022,08,All,75-79,9946
2022,08,All,80-84,7489
2022,08,All,85-89,5840
2022,08,All,90-94,2715
2022,08,All,95+,867
2022,08,All,Total,266690
2022,09,All,0-4,6158
2022,09,All,5-9,7947
2022,09,All,10-14,8833
2022,09,All,15-19,8260
2022,09,All,20-24,7033
2022,09,All,25-29,6285
2022,09,All,30-34,7362
2022,09,All,35-39,8397
2022,09,All,40-44,9181
2022,09,All,45-49,9634
2022,09,All,50-54,10335
2022,09,All,55-59,11107
2022,09,All,60-64,11533
2022,09,All,65-69,11450
2022,09,All,70-74,10828
2022,09,All,75-79,7436
2022,09,All,80-84,5158
2022,09,All,85-89,4457
2022,09,All,90-94,2295
2022,09,All,95+,735
2022,09,All,Total,154424
2022,10,All,0-4,15832
2022,10,All,5-9,18874
2022,10,All,10-14,20888
2022,10,All,15-19,20599
2022,10,All,20-24,17853
2022,10,All,25-29,15922
2022,10,All,30-34,17741
2022,10,All,35-39,18379
2022,10,All,40-44,18248
2022,10,All,45-49,18999
2022,10,All,50-54,19887
2022,10,All,55-59,19922
2022,10,All,60-64,19077
2022,10,All,65-69,18774
2022,10,All,70-74,18489
2022,10,All,75-79,12194
2022,10,All,80-84,8605
2022,10,All,85-89,6830
2022,10,All,90-94,3692
2022,10,All,95+,1378
2022,10,All,Total,312183
2022,11,All,0-4,16294
2022,11,All,5-9,19850
2022,11,All,10-14,22382
2022,11,All,15-19,20637
2022,11,All,20-24,17019
2022,11,All,25-29,15961
2022,11,All,30-34,18448
2022,11,All,35-39,20205
2022,11,All,40-44,21932
2022,11,All,45-49,22918
2022,11,All,50-54,25809
2022,11,All,55-59,26741
2022,11,All,60-64,26414
2022,11,All,65-69,27161
2022,11,All,70-74,27450
2022,11,All,75-79,19795
2022,11,All,80-84,12575
2022,11,All,85-89,9720
2022,11,All,90-94,5249
2022,11,All,95+,1770
2022,11,All,Total,378330
2022,12,All,0-4,11297
2022,12,All,5-9,13711
2022,12,All,10-14,15356
2022,12,All,15-19,15031
2022,12,All,20-24,12336
2022,12,All,25-29,11718
2022,12,All,30-34,13555
2022,12,All,35-39,14676
2022,12,All,40-44,15878
2022,12,All,45-49,17136
2022,12,All,50-54,18750
2022,12,All,55-59,20042
2022,12,All,60-64,20197
2022,12,All,65-69,20022
2022,12,All,70-74,20284
2022,12,All,75-79,13815
2022,12,All,80-84,10755
2022,12,All,85-89,8811
2022,12,All,90-94,4750
2022,12,All,95+,1519
2022,12,All,Total,279639
2022,13,All,0-4,112944
2022,13,All,5-9,120062
2022,13,All,10-14,123326
2022,13,All,15-19,123002
2022,13,All,20-24,122729
2022,13,All,25-29,114728
2022,13,All,30-34,126134
2022,13,All,35-39,128118
2022,13,All,40-44,129878
2022,13,All,45-49,128336
2022,13,All,50-54,134415
2022,13,All,55-59,134205
2022,13,All,60-64,124558
2022,13,All,65-69,115008
2022,13,All,70-74,110937
2022,13,All,75-79,84055
2022,13,All,80-84,58458
2022,13,All,85-89,42503
2022,13,All,90-94,21345
2022,13,All,95+,7178
2022,13,All,Total,2061919
2022,14,All,0-4,34042
2022,14,All,5-9,39121
2022,14,All,10-14,42626
2022,14,All,15-19,45720
2022,14,All,20-24,43227
2022,14,All,25-29,37244
2022,14,All,30-34,38556
2022,14,All,35-39,40777
2022,14,All,40-44,41729
2022,14,All,45-49,42551
2022,14,All,50-54,44019
2022,14,All,55-59,44762
2022,14,All,60-64,44776
2022,14,All,65-69,45240
2022,14,All,70-74,43333
2022,14,All,75-79,27500
2022,14,All,80-84,19610
2022,14,All,85-89,15238
2022,14,All,90-94,7420
2022,14,All,95+,2300
2022,14,All,Total,699791
2022,15,All,0-4,5614
2022,15,All,5-9,6757
2022,15,All,10-14,7416
2022,15,All,15-19,7536
2022,15,All,20-24,5742
2022,15,All,25-29,5653
2022,15,All,30-34,6627
2022,15,All,35-39,7552
2022,15,All,40-44,8008
2022,15,All,45-49,9017
2022,15,All,50-54,10020
2022,15,All,55-59,10779
2022,15,All,60-64,11103
2022,15,All,65-69,11224
2022,15,All,70-74,10784
2022,15,All,75-79,7174
2022,15,All,80-84,5407
2022,15,All,85-89,4396
2022,15,All,90-94,2205
2022,15,All,95+,789
2022,15,All,Total,143803
2022,16,All,0-4,15070
2022,16,All,5-9,18109
2022,16,All,10-14,20208
2022,16,All,15-19,19043
2022,16,All,20-24,16775
2022,16,All,25-29,16152
2022,16,All,30-34,17763
2022,16,All,35-39,19152
2022,16,All,40-44,20072
2022,16,All,45-49,21624
2022,16,All,50-54,23773
2022,16,All,55-59,25163
2022,16,All,60-64,25441
2022,16,All,65-69,25309
2022,16,All,70-74,23778
2022,16,All,75-79,16146
2022,16,All,80-84,11862
2022,16,All,85-89,9536
2022,16,All,90-94,4774
2022,16,All,95+,1533
2022,16,All,Total,351283
2022,17,All,0-4,25867
2022,17,All,5-9,31995
2022,17,All,10-14,36428
2022,17,All,15-19,36405
2022,17,All,20-24,30950
2022,17,All,25-29,26425
2022,17,All,30-34,31178
2022,17,All,35-39,34839
2022,17,All,40-44,37353
2022,17,All,45-49,41117
2022,17,All,50-54,44456
2022,17,All,55-59,45157
2022,17,All,60-64,47584
2022,17,All,65-69,51275
2022,17,All,70-74,52113
2022,17,All,75-79,35388
2022,17,All,80-84,23700
2022,17,All,85-89,18157
2022,17,All,90-94,9381
2022,17,All,95+,3054
2022,17,All,Total,662822
2022,18,All,0-4,13277
2022,18,All,5-9,15442
2022,18,All,10-14,17202
2022,18,All,15-19,16395
2022,18,All,20-24,13772
2022,18,All,25-29,13041
2022,18,All,30-34,15508
2022,18,All,35-39,16166
2022,18,All,40-44,16146
2022,18,All,45-49,17684
2022,18,All,50-54,20490
2022,18,All,55-59,20830
2022,18,All,60-64,21419
2022,18,All,65-69,21299
2022,18,All,70-74,21391
2022,18,All,75-79,14114
2022,18,All,80-84,10339
2022,18,All,85-89,8064
2022,18,All,90-94,4262
2022,18,All,95+,1408
2022,18,All,Total,298249
2022,19,All,0-4,9714
2022,19,All,5-9,11231
2022,19,All,10-14,12732
2022,19,All,15-19,12675
2022,19,All,20-24,11477
2022,19,All,25-29,9833
2022,19,All,30-34,11231
2022,19,All,35-39,12289
2022,19,All,40-44,13334
2022,19,All,45-49,14788
2022,19,All,50-54,16047
2022,19,All,55-59,16625
2022,19,All,60-64,17487
2022,19,All,65-69,17720
2022,19,All,70-74,17355
2022,19,All,75-79,11970
2022,19,All,80-84,8690
2022,19,All,85-89,7403
2022,19,All,90-94,3877
2022,19,All,95+,1312
2022,19,All,Total,237790
2022,2A,All,0-4,7839
2022,2A,All,5-9,8849
2022,2A,All,10-14,8953
2022,2A,All,15-19,7380
2022,2A,All,20-24,6444
2022,2A,All,25-29,7322
2022,2A,All,30-34,9452
2022,2A,All,35-39,10300
2022,2A,All,40-44,11255
2022,2A,All,45-49,10974
2022,2A,All,50-54,11693
2022,2A,All,55-59,11140
2022,2A,All,60-64,10505
2022,2A,All,65-69,10516
2022,2A,All,70-74,10364
2022,2A,All,75-79,7789
2022,2A,All,80-84,6069
2022,2A,All,85-89,3741
2022,2A,All,90-94,1806
2022,2A,All,95+,533
2022,2A,All,Total,162924
2022,2B,All,0-4,7776
2022,2B,All,5-9,9223
2022,2B,All,10-14,10069
2022,2B,All,15-19,9163
2022,2B,All,20-24,9732
2022,2B,All,25-29,10393
2022,2B,All,30-34,11155
2022,2B,All,35-39,11589
2022,2B,All,40-44,11716
2022,2B,All,45-49,12204
2022,2B,All,50-54,13123
2022,2B,All,55-59,12439
2022,2B,All,60-64,12279
2022,2B,All,65-69,12012
2022,2B,All,70-74,11643
2022,2B,All,75-79,8596
2022,2B,All,80-84,6276
2022,2B,All,85-89,4000
2022,2B,All,90-94,1938
2022,2B,All,95+,580
2022,2B,All,Total,185906
2022,21,All,0-4,25424
2022,21,All,5-9,28486
2022,21,All,10-14,30539
2022,21,All,15-19,34772
2022,21,All,20-24,36593
2022,21,All,25-29,31569
2022,21,All,30-34,31126
2022,21,All,35-39,31637
2022,21,All,40-44,31491
2022,21,All,45-49,33185
2022,21,All,50-54,34980
2022,21,All,55-59,34073
2022,21,All,60-64,33689
2022,21,All,65-69,31966
2022,21,All,70-74,31053
2022,21,All,75-79,20795
2022,21,All,80-84,14796
2022,21,All,85-89,11230
2022,21,All,90-94,6161
2022,21,All,95+,2221
2022,21,All,Total,535786
2022,22,All,0-4,27252
2022,22,All,5-9,32551
2022,22,All,10-14,37391
2022,22,All,15-19,35981
2022,22,All,20-24,27350
2022,22,All,25-29,24209
2022,22,All,30-34,28652
2022,22,All,35-39,31726
2022,22,All,40-44,34332
2022,22,All,45-49,37975
2022,22,All,50-54,40722
2022,22,All,55-59,41089
2022,22,All,60-64,43098
2022,22,All,65-69,43817
2022,22,All,70-74,43898
2022,22,All,75-79,28586
2022,22,All,80-84,20891
2022,22,All,85-89,16488
2022,22,All,90-94,8259
2022,22,All,95+,2601
2022,22,All,Total,606868
2022,23,All,0-4,4093
2022,23,All,5-9,4931
2022,23,All,10-14,5705
2022,23,All,15-19,5765
2022,23,All,20-24,4425
2022,23,All,25-29,4212
2022,23,All,30-34,5032
2022,23,All,35-39,5333
2022,23,All,40-44,5917
2022,23,All,45-49,6710
2022,23,All,50-54,7907
2022,23,All,55-59,8613
2022,23,All,60-64,9536
2022,23,All,65-69,9610
2022,23,All,70-74,9342
2022,23,All,75-79,5998
2022,23,All,80-84,4459
2022,23,All,85-89,3864
2022,23,All,90-94,2033
2022,23,All,95+,657
2022,23,All,Total,114142
2022,24,All,0-4,15618
2022,24,All,5-9,18975
2022,24,All,10-14,21607
2022,24,All,15-19,20403
2022,24,All,20-24,16625
2022,24,All,25-29,15853
2022,24,All,30-34,18778
2022,24,All,35-39,20395
2022,24,All,40-44,22427
2022,24,All,45-49,24686
2022,24,All,50-54,28120
2022,24,All,55-59,30882
2022,24,All,60-64,32542
2022,24,All,65-69,33124
2022,24,All,70-74,32816
2022,24,All,75-79,22156
2022,24,All,80-84,15641
2022,24,All,85-89,12535
2022,24,All,90-94,6527
2022,24,All,95+,2278
2022,24,All,Total,411988
2022,25,All,0-4,28817
2022,25,All,5-9,33573
2022,25,All,10-14,35754
2022,25,All,15-19,35602
2022,25,All,20-24,33823
2022,25,All,25-29,31951
2022,25,All,30-34,32665
2022,25,All,35-39,34395
2022,25,All,40-44,34203
2022,25,All,45-49,33888
2022,25,All,50-54,35160
2022,25,All,55-59,34242
2022,25,All,60-64,32473
2022,25,All,65-69,29796
2022,25,All,70-74,29211
2022,25,All,75-79,20238
2022,25,All,80-84,14669
2022,25,All,85-89,10905
2022,25,All,90-94,5375
2022,25,All,95+,1718
2022,25,All,Total,548458
2022,26,All,0-4,26059
2022,26,All,5-9,31136
2022,26,All,10-14,33715
2022,26,All,15-19,31594
2022,26,All,20-24,25278
2022,26,All,25-29,24487
2022,26,All,30-34,29103
2022,26,All,35-39,31666
2022,26,All,40-44,31927
2022,26,All,45-49,32286
2022,26,All,50-54,35118
2022,26,All,55-59,35053
2022,26,All,60-64,33375
2022,26,All,65-69,32295
2022,26,All,70-74,30870
2022,26,All,75-79,22578
2022,26,All,80-84,15953
2022,26,All,85-89,11276
2022,26,All,90-94,5739
2022,26,All,95+,1811
2022,26,All,Total,521319
2022,27,All,0-4,32123
2022,27,All,5-9,38945
2022,27,All,10-14,42015
2022,27,All,15-19,37135
2022,27,All,20-24,28839
2022,27,All,25-29,27347
2022,27,All,30-34,33896
2022,27,All,35-39,37663
2022,27,All,40-44,38044
2022,27,All,45-49,39731
2022,27,All,50-54,40931
2022,27,All,55-59,39862
2022,27,All,60-64,38623
2022,27,All,65-69,36150
2022,27,All,70-74,33670
2022,27,All,75-79,21043
2022,27,All,80-84,14391
2022,27,All,85-89,10556
2022,27,All,90-94,5002
2022,27,All,95+,1459
2022,27,All,Total,597425
2022,28,All,0-4,22948
2022,28,All,5-9,27679
2022,28,All,10-14,29573
2022,28,All,15-19,26658
2022,28,All,20-24,20486
2022,28,All,25-29,19688
2022,28,All,30-34,23431
2022,28,All,35-39,26381
2022,28,All,40-44,27245
2022,28,All,45-49,28160
2022,28,All,50-54,29415
2022,28,All,55-59,28836
2022,28,All,60-64,27100
2022,28,All,65-69,25856
2022,28,All,70-74,24561
2022,28,All,75-79,15699
2022,28,All,80-84,11273
2022,28,All,85-89,8652
2022,28,All,90-94,4546
2022,28,All,95+,1383
2022,28,All,Total,429570
2022,29,All,0-4,41150
2022,29,All,5-9,48475
2022,29,All,10-14,54560
2022,29,All,15-19,55697
2022,29,All,20-24,49717
2022,29,All,25-29,43222
2022,29,All,30-34,47565
2022,29,All,35-39,52494
2022,29,All,40-44,54617
2022,29,All,45-49,58480
2022,29,All,50-54,62272
2022,29,All,55-59,62785
2022,29,All,60-64,64504
2022,29,All,65-69,63076
2022,29,All,70-74,59397
2022,29,All,75-79,38461
2022,29,All,80-84,29000
2022,29,All,85-89,22995
2022,29,All,90-94,11464
2022,29,All,95+,3469
2022,29,All,Total,923400
2022,30,All,0-4,35867
2022,30,All,5-9,42397
2022,30,All,10-14,46250
2022,30,All,15-19,44755
2022,30,All,20-24,38902
2022,30,All,25-29,33648
2022,30,All,30-34,38600
2022,30,All,35-39,42804
2022,30,All,40-44,45043
2022,30,All,45-49,46406
2022,30,All,50-54,51600
2022,30,All,55-59,52889
2022,30,All,60-64,51708
2022,30,All,65-69,50235
2022,30,All,70-74,48559
2022,30,All,75-79,34504
2022,30,All,80-84,22731
2022,30,All,85-89,16801
2022,30,All,90-94,8465
2022,30,All,95+,3333
2022,30,All,Total,755497
2022,31,All,0-4,78232
2022,31,All,5-9,85299
2022,31,All,10-14,86276
2022,31,All,15-19,92417
2022,31,All,20-24,104531
2022,31,All,25-29,103429
2022,31,All,30-34,100785
2022,31,All,35-39,99359
2022,31,All,40-44,98269
2022,31,All,45-49,92741
2022,31,All,50-54,91849
2022,31,All,55-59,89902
2022,31,All,60-64,78043
2022,31,All,65-69,68385
2022,31,All,70-74,64175
2022,31,All,75-79,45628
2022,31,All,80-84,31459
2022,31,All,85-89,24731
2022,31,All,90-94,12667
2022,31,All,95+,4364
2022,31,All,Total,1452541
2022,32,All,0-4,7540
2022,32,All,5-9,9446
2022,32,All,10-14,10872
2022,32,All,15-19,10272
2022,32,All,20-24,7682
2022,32,All,25-29,7034
2022,32,All,30-34,8505
2022,32,All,35-39,9835
2022,32,All,40-44,10489
2022,32,All,45-49,12022
2022,32,All,50-54,13868
2022,32,All,55-59,14640
2022,32,All,60-64,14656
2022,32,All,65-69,14316
2022,32,All,70-74,14065
2022,32,All,75-79,9819
2022,32,All,80-84,7379
2022,32,All,85-89,6031
2022,32,All,90-94,3146
2022,32,All,95+,936
2022,32,All,Total,192553
2022,33,All,0-4,83749
2022,33,All,5-9,93986
2022,33,All,10-14,100351
2022,33,All,15-19,102918
2022,33,All,20-24,107764
2022,33,All,25-29,100909
2022,33,All,30-34,106671
2022,33,All,35-39,107624
2022,33,All,40-44,110979
2022,33,All,45-49,111982
2022,33,All,50-54,110472
2022,33,All,55-59,104125
2022,33,All,60-64,95967
2022,33,All,65-69,91212
2022,33,All,70-74,89571
2022,33,All,75-79,60543
2022,33,All,80-84,40117
2022,33,All,85-89,32134
2022,33,All,90-94,16690
2022,33,All,95+,5991
2022,33,All,Total,1673755
2022,34,All,0-4,60805
2022,34,All,5-9,67703
2022,34,All,10-14,72088
2022,34,All,15-19,75745
2022,34,All,20-24,78380
2022,34,All,25-29,70824
2022,34,All,30-34,72272
2022,34,All,35-39,73191
2022,34,All,40-44,74766
2022,34,All,45-49,74460
2022,34,All,50-54,77755
2022,34,All,55-59,75697
2022,34,All,60-64,72748
2022,34,All,65-69,71076
2022,34,All,70-74,71781
2022,34,All,75-79,52822
2022,34,All,80-84,34489
2022,34,All,85-89,25021
2022,34,All,90-94,12730
2022,34,All,95+,4121
2022,34,All,Total,1218474
2022,35,All,0-4,58239
2022,35,All,5-9,67603
2022,35,All,10-14,73036
2022,35,All,15-19,75589
2022,35,All,20-24,74518
2022,35,All,25-29,67303
2022,35,All,30-34,67500
2022,35,All,35-39,69520
2022,35,All,40-44,72192
2022,35,All,45-49,72547
2022,35,All,50-54,71792
2022,35,All,55-59,68182
2022,35,All,60-64,61624
2022,35,All,65-69,55652
2022,35,All,70-74,54532
2022,35,All,75-79,35980
2022,35,All,80-84,27235
2022,35,All,85-89,21387
2022,35,All,90-94,10806
2022,35,All,95+,3735
2022,35,All,Total,1108972
2022,36,All,0-4,8836
2022,36,All,5-9,10513
2022,36,All,10-14,11647
2022,36,All,15-19,11401
2022,36,All,20-24,9554
2022,36,All,25-29,8939
2022,36,All,30-34,10083
2022,36,All,35-39,10660
2022,36,All,40-44,10990
2022,36,All,45-49,13241
2022,36,All,50-54,15047
2022,36,All,55-59,15672
2022,36,All,60-64,15997
2022,36,All,65-69,16323
2022,36,All,70-74,16106
2022,36,All,75-79,11386
2022,36,All,80-84,8407
2022,36,All,85-89,6866
2022,36,All,90-94,3442
2022,36,All,95+,1131
2022,36,All,Total,216241
2022,37,All,0-4,30159
2022,37,All,5-9,34528
2022,37,All,10-14,37011
2022,37,All,15-19,39332
2022,37,All,20-24,37746
2022,37,All,25-29,33419
2022,37,All,30-34,34871
2022,37,All,35-39,36442
2022,37,All,40-44,36748
2022,37,All,45-49,38523
2022,37,All,50-54,40506
2022,37,All,55-59,39715
2022,37,All,60-64,37733
2022,37,All,65-69,37060
2022,37,All,70-74,36360
2022,37,All,75-79,24330
2022,37,All,80-84,17705
2022,37,All,85-89,14128
2022,37,All,90-94,7137
2022,37,All,95+,2654
2022,37,All,Total,616107
2022,38,All,0-4,69621
2022,38,All,5-9,81318
2022,38,All,10-14,86131
2022,38,All,15-19,85082
2022,38,All,20-24,78427
2022,38,All,25-29,69873
2022,38,All,30-34,75913
2022,38,All,35-39,81041
2022,38,All,40-44,82704
2022,38,All,45-49,84052
2022,38,All,50-54,86176
2022,38,All,55-59,84089
2022,38,All,60-64,75414
2022,38,All,65-69,68326
2022,38,All,70-74,63814
2022,38,All,75-79,46076
2022,38,All,80-84,32120
2022,38,All,85-89,23001
2022,38,All,90-94,11467
2022,38,All,95+,3856
2022,38,All,Total,1288501
2022,39,All,0-4,11660
2022,39,All,5-9,14347
2022,39,All,10-14,15687
2022,39,All,15-19,14777
2022,39,All,20-24,12365
2022,39,All,25-29,11401
2022,39,All,30-34,13259
2022,39,All,35-39,14389
2022,39,All,40-44,15390
2022,39,All,45-49,16012
2022,39,All,50-54,18115
2022,39,All,55-59,18234
2022,39,All,60-64,17595
2022,39,All,65-69,16980
2022,39,All,70-74,16545
2022,39,All,75-79,11652
2022,39,All,80-84,8258
2022,39,All,85-89,6248
2022,39,All,90-94,3311
2022,39,All,95+,1079
2022,39,All,Total,257304
2022,40,All,0-4,17808
2022,40,All,5-9,21981
2022,40,All,10-14,24960
2022,40,All,15-19,22490
2022,40,All,20-24,17646
2022,40,All,25-29,16941
2022,40,All,30-34,20959
2022,40,All,35-39,23979
2022,40,All,40-44,26310
2022,40,All,45-49,28281
2022,40,All,50-54,29731
