department,death_year,age_in_years,total_deaths
02,2011,69,59
02,2011,70,64
02,2011,71,70
02,2011,72,77
02,2011,73,65
02,2011,74,91
02,2011,75,98
02,2011,76,99
02,2011,77,107
02,2011,78,126
02,2011,79,151
02,2011,80,133
02,2011,81,178
02,2011,82,200
02,2011,83,187
02,2011,84,185
02,2011,85,200
02,2011,86,204
02,2011,87,210
02,2011,88,201
02,2011,89,207
02,2011,90,227
02,2011,91,147
02,2011,92,85
02,2011,93,71
02,2011,94,51
02,2011,95,49
02,2011,96,37
02,2011,97,63
02,2011,98,49
02,2011,99,23
02,2011,100,29
02,2011,101,14
02,2011,102,10
02,2011,103,6
02,2011,104,3
02,2011,105,2
02,2011,106,1
02,2012,0,11
02,2012,1,1
02,2012,2,2
02,2012,3,2
02,2012,11,1
02,2012,16,2
02,2012,17,2
02,2012,18,3
02,2012,19,4
02,2012,20,4
02,2012,21,3
02,2012,22,2
02,2012,23,2
02,2012,24,2
02,2012,25,3
02,2012,26,4
02,2012,27,6
02,2012,28,3
02,2012,29,3
02,2012,30,4
02,2012,31,9
02,2012,32,7
02,2012,33,4
02,2012,34,3
02,2012,35,4
02,2012,36,5
02,2012,37,6
02,2012,38,4
02,2012,39,12
02,2012,40,17
02,2012,41,13
02,2012,42,10
02,2012,43,17
02,2012,44,15
02,2012,45,13
02,2012,46,24
02,2012,47,22
02,2012,48,20
02,2012,49,27
02,2012,50,20
02,2012,51,40
02,2012,52,39
02,2012,53,43
02,2012,54,47
02,2012,55,49
02,2012,56,54
02,2012,57,52
02,2012,58,43
02,2012,59,69
02,2012,60,63
02,2012,61,65
02,2012,62,71
02,2012,63,64
02,2012,64,78
02,2012,65,72
02,2012,66,56
02,2012,67,69
02,2012,68,64
02,2012,69,60
02,2012,70,65
02,2012,71,47
02,2012,72,69
02,2012,73,83
02,2012,74,75
02,2012,75,94
02,2012,76,105
02,2012,77,106
02,2012,78,124
02,2012,79,133
02,2012,80,164
02,2012,81,185
02,2012,82,181
02,2012,83,197
02,2012,84,208
02,2012,85,227
02,2012,86,234
02,2012,87,223
02,2012,88,230
02,2012,89,208
02,2012,90,212
02,2012,91,182
02,2012,92,162
02,2012,93,68
02,2012,94,43
02,2012,95,40
02,2012,96,42
02,2012,97,48
02,2012,98,45
02,2012,99,25
02,2012,100,32
02,2012,101,19
02,2012,102,9
02,2012,103,7
02,2012,104,6
02,2012,105,2
02,2012,106,2
02,2012,109,1
02,2013,0,10
02,2013,1,1
02,2013,2,2
02,2013,3,2
02,2013,4,1
02,2013,7,2
02,2013,9,2
02,2013,13,1
02,2013,14,2
02,2013,15,1
02,2013,16,3
02,2013,17,2
02,2013,18,4
02,2013,19,6
02,2013,20,5
02,2013,21,5
02,2013,23,1
02,2013,25,2
02,2013,26,8
02,2013,27,7
02,2013,28,5
02,2013,29,5
02,2013,30,6
02,2013,31,3
02,2013,32,6
02,2013,33,6
02,2013,34,6
02,2013,35,5
02,2013,36,5
02,2013,37,6
02,2013,38,13
02,2013,39,6
02,2013,40,17
02,2013,41,6
02,2013,42,13
02,2013,43,11
02,2013,44,11
02,2013,45,14
02,2013,46,21
02,2013,47,17
02,2013,48,24
02,2013,49,25
02,2013,50,25
02,2013,51,34
02,2013,52,30
02,2013,53,39
02,2013,54,35
02,2013,55,43
02,2013,56,49
02,2013,57,48
02,2013,58,53
02,2013,59,50
02,2013,60,57
02,2013,61,55
02,2013,62,65
02,2013,63,74
02,2013,64,84
02,2013,65,74
02,2013,66,81
02,2013,67,72
02,2013,68,74
02,2013,69,63
02,2013,70,71
02,2013,71,54
02,2013,72,78
02,2013,73,79
02,2013,74,103
02,2013,75,91
02,2013,76,85
02,2013,77,104
02,2013,78,122
02,2013,79,146
02,2013,80,150
02,2013,81,173
02,2013,82,195
02,2013,83,188
02,2013,84,199
02,2013,85,189
02,2013,86,198
02,2013,87,233
02,2013,88,200
02,2013,89,217
02,2013,90,216
02,2013,91,196
02,2013,92,183
02,2013,93,141
02,2013,94,48
02,2013,95,61
02,2013,96,39
02,2013,97,23
02,2013,98,46
02,2013,99,32
02,2013,100,23
02,2013,101,20
02,2013,102,8
02,2013,103,4
02,2013,104,6
02,2013,105,1
02,2014,0,10
02,2014,1,1
02,2014,3,1
02,2014,7,1
02,2014,8,1
02,2014,13,1
02,2014,16,1
02,2014,17,1
02,2014,18,3
02,2014,19,4
02,2014,20,5
02,2014,21,4
02,2014,22,1
02,2014,24,3
02,2014,26,3
02,2014,27,3
02,2014,28,6
02,2014,29,4
02,2014,30,4
02,2014,31,6
02,2014,32,3
02,2014,33,3
02,2014,34,4
02,2014,35,4
02,2014,36,8
02,2014,37,4
02,2014,38,8
02,2014,39,7
02,2014,40,15
02,2014,41,11
02,2014,42,10
02,2014,43,14
02,2014,44,14
02,2014,45,19
02,2014,46,18
02,2014,47,18
02,2014,48,24
02,2014,49,19
02,2014,50,27
02,2014,51,30
02,2014,52,26
02,2014,53,36
02,2014,54,36
02,2014,55,42
02,2014,56,47
02,2014,57,56
02,2014,58,56
02,2014,59,56
02,2014,60,61
02,2014,61,59
02,2014,62,70
02,2014,63,81
02,2014,64,70
02,2014,65,77
02,2014,66,71
02,2014,67,71
02,2014,68,73
02,2014,69,70
02,2014,70,59
02,2014,71,64
02,2014,72,62
02,2014,73,60
02,2014,74,89
02,2014,75,97
02,2014,76,84
02,2014,77,107
02,2014,78,104
02,2014,79,125
02,2014,80,157
02,2014,81,162
02,2014,82,176
02,2014,83,190
02,2014,84,197
02,2014,85,203
02,2014,86,205
02,2014,87,218
02,2014,88,199
02,2014,89,196
02,2014,90,209
02,2014,91,178
02,2014,92,173
02,2014,93,141
02,2014,94,105
02,2014,95,43
02,2014,96,40
02,2014,97,37
02,2014,98,16
02,2014,99,26
02,2014,100,21
02,2014,101,22
02,2014,102,15
02,2014,103,3
02,2014,104,4
02,2014,105,2
02,2015,0,8
02,2015,1,1
02,2015,2,1
02,2015,3,1
02,2015,4,1
02,2015,5,1
02,2015,6,1
02,2015,8,1
02,2015,12,1
02,2015,13,1
02,2015,15,1
02,2015,16,1
02,2015,17,3
02,2015,18,1
02,2015,19,3
02,2015,20,4
02,2015,21,2
02,2015,22,1
02,2015,23,2
02,2015,24,2
02,2015,25,2
02,2015,26,2
02,2015,27,2
02,2015,28,4
02,2015,29,4
02,2015,30,9
02,2015,31,6
02,2015,32,4
02,2015,33,4
02,2015,34,6
02,2015,35,2
02,2015,36,6
02,2015,37,12
02,2015,38,2
02,2015,39,5
02,2015,40,9
02,2015,41,6
02,2015,42,10
02,2015,43,11
02,2015,44,20
02,2015,45,20
02,2015,46,20
02,2015,47,17
02,2015,48,25
02,2015,49,12
02,2015,50,24
02,2015,51,35
02,2015,52,37
02,2015,53,31
02,2015,54,36
02,2015,55,36
02,2015,56,39
02,2015,57,58
02,2015,58,38
02,2015,59,59
02,2015,60,61
02,2015,61,48
02,2015,62,63
02,2015,63,81
02,2015,64,72
02,2015,65,84
02,2015,66,91
02,2015,67,72
02,2015,68,73
02,2015,69,81
02,2015,70,57
02,2015,71,72
02,2015,72,72
02,2015,73,78
02,2015,74,59
02,2015,75,87
02,2015,76,106
02,2015,77,103
02,2015,78,126
02,2015,79,121
02,2015,80,137
02,2015,81,140
02,2015,82,176
02,2015,83,205
02,2015,84,212
02,2015,85,235
02,2015,86,230
02,2015,87,237
02,2015,88,217
02,2015,89,192
02,2015,90,216
02,2015,91,199
02,2015,92,183
02,2015,93,178
02,2015,94,152
02,2015,95,101
02,2015,96,44
02,2015,97,39
02,2015,98,21
02,2015,99,18
02,2015,100,17
02,2015,101,15
02,2015,102,9
02,2015,103,7
02,2015,104,6
02,2015,105,2
02,2015,106,1
02,2015,108,3
02,2016,0,4
02,2016,6,1
02,2016,11,1
02,2016,15,1
02,2016,16,2
02,2016,17,1
02,2016,18,2
02,2016,20,2
02,2016,21,2
02,2016,22,3
02,2016,23,5
02,2016,24,2
02,2016,25,3
02,2016,26,4
02,2016,27,4
02,2016,28,3
02,2016,29,4
02,2016,30,3
02,2016,31,4
02,2016,32,5
02,2016,33,1
02,2016,34,6
02,2016,35,3
02,2016,36,5
02,2016,37,7
02,2016,38,10
02,2016,39,9
02,2016,40,7
02,2016,41,8
02,2016,42,7
02,2016,43,15
02,2016,44,10
02,2016,45,20
02,2016,46,24
02,2016,47,16
02,2016,48,20
02,2016,49,25
02,2016,50,20
02,2016,51,28
02,2016,52,26
02,2016,53,31
02,2016,54,29
02,2016,55,40
02,2016,56,45
02,2016,57,52
02,2016,58,50
02,2016,59,50
02,2016,60,49
02,2016,61,57
02,2016,62,56
02,2016,63,87
02,2016,64,71
02,2016,65,90
02,2016,66,81
02,2016,67,82
02,2016,68,77
02,2016,69,110
02,2016,70,78
02,2016,71,72
02,2016,72,60
02,2016,73,82
02,2016,74,65
02,2016,75,61
02,2016,76,104
02,2016,77,105
02,2016,78,105
02,2016,79,111
02,2016,80,145
02,2016,81,156
02,2016,82,178
02,2016,83,180
02,2016,84,208
02,2016,85,166
02,2016,86,228
02,2016,87,232
02,2016,88,211
02,2016,89,193
02,2016,90,220
02,2016,91,184
02,2016,92,159
02,2016,93,200
02,2016,94,139
02,2016,95,113
02,2016,96,71
02,2016,97,30
02,2016,98,31
02,2016,99,10
02,2016,100,9
02,2016,101,18
02,2016,102,17
02,2016,103,8
02,2016,104,5
02,2016,106,2
02,2016,107,1
02,2017,0,8
02,2017,1,1
02,2017,4,1
02,2017,8,1
02,2017,11,1
02,2017,12,1
02,2017,13,1
02,2017,17,1
02,2017,18,2
02,2017,19,3
02,2017,21,2
02,2017,22,3
02,2017,24,6
02,2017,25,1
02,2017,26,3
02,2017,27,3
02,2017,28,3
02,2017,29,7
02,2017,30,7
02,2017,31,3
02,2017,32,2
02,2017,33,3
02,2017,34,1
02,2017,35,2
02,2017,36,3
02,2017,37,6
02,2017,38,10
02,2017,39,14
02,2017,40,6
02,2017,41,10
02,2017,42,18
02,2017,43,11
02,2017,44,14
02,2017,45,12
02,2017,46,20
02,2017,47,24
02,2017,48,24
02,2017,49,26
02,2017,50,36
02,2017,51,17
02,2017,52,25
02,2017,53,24
02,2017,54,36
02,2017,55,26
02,2017,56,37
02,2017,57,38
02,2017,58,54
02,2017,59,53
02,2017,60,54
02,2017,61,69
02,2017,62,50
02,2017,63,77
02,2017,64,72
02,2017,65,69
02,2017,66,80
02,2017,67,89
02,2017,68,86
02,2017,69,95
02,2017,70,81
02,2017,71,93
02,2017,72,58
02,2017,73,81
02,2017,74,61
02,2017,75,66
02,2017,76,74
02,2017,77,102
02,2017,78,114
02,2017,79,120
02,2017,80,119
02,2017,81,134
02,2017,82,159
02,2017,83,183
02,2017,84,158
02,2017,85,197
02,2017,86,229
02,2017,87,217
02,2017,88,206
02,2017,89,233
02,2017,90,211
02,2017,91,190
02,2017,92,198
02,2017,93,166
02,2017,94,147
02,2017,95,137
02,2017,96,119
02,2017,97,53
02,2017,98,47
02,2017,99,16
02,2017,100,11
02,2017,101,6
02,2017,102,9
02,2017,103,7
02,2017,104,3
02,2017,105,1
02,2017,106,4
02,2017,107,1
02,2018,0,10
02,2018,1,1
02,2018,2,1
02,2018,3,1
02,2018,5,2
02,2018,9,2
02,2018,10,1
02,2018,15,1
02,2018,16,3
02,2018,18,1
02,2018,20,4
02,2018,21,1
02,2018,22,2
02,2018,23,3
02,2018,24,2
02,2018,25,3
02,2018,26,5
02,2018,27,1
02,2018,28,5
02,2018,29,1
02,2018,30,3
02,2018,31,3
02,2018,32,4
02,2018,33,5
02,2018,34,5
02,2018,35,2
02,2018,36,5
02,2018,37,6
02,2018,38,10
02,2018,39,6
02,2018,40,10
02,2018,41,14
02,2018,42,8
02,2018,43,10
02,2018,44,17
02,2018,45,16
02,2018,46,11
02,2018,47,16
02,2018,48,21
02,2018,49,20
02,2018,50,20
02,2018,51,20
02,2018,52,18
02,2018,53,25
02,2018,54,34
02,2018,55,29
02,2018,56,37
02,2018,57,46
02,2018,58,43
02,2018,59,47
02,2018,60,59
02,2018,61,60
02,2018,62,70
02,2018,63,59
02,2018,64,56
02,2018,65,62
02,2018,66,86
02,2018,67,88
02,2018,68,103
02,2018,69,99
02,2018,70,91
02,2018,71,94
02,2018,72,88
02,2018,73,94
02,2018,74,83
02,2018,75,78
02,2018,76,73
02,2018,77,76
02,2018,78,87
02,2018,79,128
02,2018,80,147
02,2018,81,129
02,2018,82,159
02,2018,83,164
02,2018,84,196
02,2018,85,199
02,2018,86,241
02,2018,87,246
02,2018,88,234
02,2018,89,220
02,2018,90,233
02,2018,91,213
02,2018,92,193
02,2018,93,166
02,2018,94,136
02,2018,95,121
02,2018,96,89
02,2018,97,96
02,2018,98,60
02,2018,99,22
02,2018,100,19
02,2018,101,2
02,2018,102,8
02,2018,103,7
02,2018,104,7
02,2018,105,3
02,2018,106,2
02,2018,107,1
02,2018,108,1
02,2018,112,1
02,2019,0,5
02,2019,1,1
02,2019,3,2
02,2019,7,1
02,2019,12,1
02,2019,15,2
02,2019,17,4
02,2019,18,1
02,2019,20,3
02,2019,21,2
02,2019,23,4
02,2019,24,2
02,2019,25,3
02,2019,27,2
02,2019,28,3
02,2019,29,6
02,2019,30,1
02,2019,31,1
02,2019,32,4
02,2019,33,8
02,2019,34,5
02,2019,35,8
02,2019,36,2
02,2019,37,8
02,2019,38,1
02,2019,39,7
02,2019,40,7
02,2019,41,7
02,2019,42,7
02,2019,43,11
02,2019,44,10
02,2019,45,11
02,2019,46,17
02,2019,47,27
02,2019,48,23
02,2019,49,12
02,2019,50,22
02,2019,51,24
02,2019,52,30
02,2019,53,30
02,2019,54,27
02,2019,55,42
02,2019,56,45
02,2019,57,43
02,2019,58,43
02,2019,59,48
02,2019,60,57
02,2019,61,61
02,2019,62,73
02,2019,63,55
02,2019,64,67
02,2019,65,91
02,2019,66,104
02,2019,67,104
02,2019,68,114
02,2019,69,91
02,2019,70,98
02,2019,71,102
02,2019,72,102
02,2019,73,91
02,2019,74,98
02,2019,75,80
02,2019,76,69
02,2019,77,91
02,2019,78,79
02,2019,79,116
02,2019,80,148
02,2019,81,142
02,2019,82,150
02,2019,83,176
02,2019,84,190
02,2019,85,195
02,2019,86,216
02,2019,87,215
02,2019,88,236
02,2019,89,225
02,2019,90,189
02,2019,91,186
02,2019,92,179
02,2019,93,189
02,2019,94,140
02,2019,95,115
02,2019,96,106
02,2019,97,84
02,2019,98,70
02,2019,99,40
02,2019,100,14
02,2019,101,12
02,2019,102,6
02,2019,103,2
02,2019,104,2
02,2019,105,5
02,2019,106,2
02,2019,107,1
02,2020,0,8
02,2020,1,1
02,2020,2,1
02,2020,4,1
02,2020,8,2
02,2020,9,1
02,2020,11,4
02,2020,12,1
02,2020,13,3
02,2020,17,2
02,2020,18,1
02,2020,19,3
02,2020,21,2
02,2020,22,3
02,2020,23,3
02,2020,24,3
02,2020,25,4
02,2020,26,5
02,2020,27,2
02,2020,28,2
02,2020,29,3
02,2020,31,3
02,2020,32,4
02,2020,33,7
02,2020,34,1
02,2020,35,7
02,2020,36,4
02,2020,37,5
02,2020,38,7
02,2020,39,7
02,2020,40,7
02,2020,41,9
02,2020,42,11
02,2020,43,10
02,2020,44,9
02,2020,45,12
02,2020,46,13
02,2020,47,12
02,2020,48,29
02,2020,49,25
02,2020,50,23
02,2020,51,15
02,2020,52,29
02,2020,53,27
02,2020,54,32
02,2020,55,31
02,2020,56,40
02,2020,57,34
02,2020,58,49
02,2020,59,48
02,2020,60,66
02,2020,61,66
02,2020,62,66
02,2020,63,80
02,2020,64,73
02,2020,65,71
02,2020,66,81
02,2020,67,89
02,2020,68,94
02,2020,69,115
02,2020,70,110
02,2020,71,112
02,2020,72,120
02,2020,73,120
02,2020,74,114
02,2020,75,99
02,2020,76,102
02,2020,77,117
02,2020,78,113
02,2020,79,98
02,2020,80,126
02,2020,81,162
02,2020,82,180
02,2020,83,161
02,2020,84,187
02,2020,85,227
02,2020,86,223
02,2020,87,236
02,2020,88,270
02,2020,89,228
02,2020,90,264
02,2020,91,243
02,2020,92,191
02,2020,93,194
02,2020,94,206
02,2020,95,135
02,2020,96,112
02,2020,97,95
02,2020,98,60
02,2020,99,55
02,2020,100,33
02,2020,101,10
02,2020,102,4
02,2020,103,5
02,2020,104,3
02,2020,105,1
02,2020,107,1
02,2020,108,1
02,2021,0,9
02,2021,4,2
02,2021,5,1
02,2021,7,1
02,2021,11,1
02,2021,13,3
02,2021,14,1
02,2021,17,1
02,2021,18,1
02,2021,19,1
02,2021,20,2
02,2021,21,3
02,2021,22,1
02,2021,23,6
02,2021,25,1
02,2021,26,6
02,2021,27,4
02,2021,28,3
02,2021,29,2
02,2021,30,8
02,2021,31,1
02,2021,32,4
02,2021,33,9
02,2021,34,13
02,2021,35,6
02,2021,36,8
02,2021,37,6
02,2021,38,6
02,2021,39,7
02,2021,40,10
02,2021,41,8
02,2021,42,8
02,2021,43,13
02,2021,44,7
02,2021,45,13
02,2021,46,17
02,2021,47,20
02,2021,48,35
02,2021,49,23
02,2021,50,24
02,2021,51,22
02,2021,52,29
02,2021,53,35
02,2021,54,34
02,2021,55,32
02,2021,56,35
02,2021,57,34
02,2021,58,42
02,2021,59,38
02,2021,60,62
02,2021,61,61
02,2021,62,58
02,2021,63,82
02,2021,64,76
02,2021,65,95
02,2021,66,89
02,2021,67,84
02,2021,68,87
02,2021,69,112
02,2021,70,127
02,2021,71,142
02,2021,72,123
02,2021,73,130
02,2021,74,143
02,2021,75,127
02,2021,76,101
02,2021,77,101
02,2021,78,116
02,2021,79,103
02,2021,80,106
02,2021,81,133
02,2021,82,160
02,2021,83,166
02,2021,84,185
02,2021,85,196
02,2021,86,202
02,2021,87,218
02,2021,88,217
02,2021,89,250
02,2021,90,245
02,2021,91,226
02,2021,92,198
02,2021,93,171
02,2021,94,147
02,2021,95,111
02,2021,96,104
02,2021,97,80
02,2021,98,70
02,2021,99,53
02,2021,100,40
02,2021,101,25
02,2021,102,6
02,2021,103,4
02,2021,104,3
02,2021,105,1
02,2021,106,4
02,2022,0,11
02,2022,1,1
02,2022,10,1
02,2022,12,1
02,2022,13,1
02,2022,14,1
02,2022,19,3
02,2022,20,1
02,2022,21,1
02,2022,22,2
02,2022,24,3
02,2022,25,4
02,2022,26,3
02,2022,27,3
02,2022,28,4
02,2022,29,4
02,2022,30,3
02,2022,31,2
02,2022,32,4
02,2022,33,4
02,2022,34,4
02,2022,35,5
02,2022,36,3
02,2022,37,6
02,2022,38,7
02,2022,39,11
02,2022,40,7
02,2022,41,5
02,2022,42,11
02,2022,43,8
02,2022,44,16
02,2022,45,7
02,2022,46,15
02,2022,47,20
02,2022,48,12
02,2022,49,13
02,2022,50,24
02,2022,51,27
02,2022,52,29
02,2022,53,32
02,2022,54,29
02,2022,55,37
02,2022,56,29
02,2022,57,39
02,2022,58,49
02,2022,59,51
02,2022,60,52
02,2022,61,55
02,2022,62,66
02,2022,63,63
02,2022,64,77
02,2022,65,82
02,2022,66,88
02,2022,67,75
02,2022,68,88
02,2022,69,95
02,2022,70,110
02,2022,71,142
02,2022,72,126
02,2022,73,116
02,2022,74,151
02,2022,75,122
02,2022,76,113
02,2022,77,108
02,2022,78,112
02,2022,79,132
02,2022,80,125
02,2022,81,122
02,2022,82,149
02,2022,83,152
02,2022,84,186
02,2022,85,190
02,2022,86,196
02,2022,87,213
02,2022,88,231
02,2022,89,232
02,2022,90,259
02,2022,91,223
02,2022,92,224
02,2022,93,180
02,2022,94,162
02,2022,95,137
02,2022,96,95
02,2022,97,106
02,2022,98,65
02,2022,99,53
02,2022,100,36
02,2022,101,24
02,2022,102,9
02,2022,103,5
02,2022,104,2
02,2022,105,3
02,2022,107,1
02,2023,0,7
02,2023,1,1
02,2023,3,1
02,2023,4,3
02,2023,6,1
02,2023,10,2
02,2023,12,1
02,2023,13,1
02,2023,14,2
02,2023,15,1
02,2023,17,1
02,2023,18,1
02,2023,19,2
02,2023,20,2
02,2023,22,3
02,2023,24,3
02,2023,25,5
02,2023,26,1
02,2023,27,2
02,2023,28,1
02,2023,29,1
02,2023,30,4
02,2023,31,3
02,2023,32,8
02,2023,33,7
02,2023,34,2
02,2023,35,4
02,2023,36,4
02,2023,37,6
02,2023,38,7
02,2023,39,4
02,2023,40,10
02,2023,41,11
02,2023,42,7
02,2023,43,12
02,2023,44,12
02,2023,45,8
02,2023,46,10
02,2023,47,20
02,2023,48,16
02,2023,49,22
02,2023,50,26
02,2023,51,19
02,2023,52,23
02,2023,53,31
02,2023,54,22
02,2023,55,35
02,2023,56,51
02,2023,57,45
02,2023,58,35
02,2023,59,34
02,2023,60,51
02,2023,61,51
02,2023,62,55
02,2023,63,52
02,2023,64,77
02,2023,65,77
02,2023,66,67
02,2023,67,85
02,2023,68,106
02,2023,69,93
02,2023,70,101
02,2023,71,127
02,2023,72,130
02,2023,73,139
02,2023,74,132
02,2023,75,109
02,2023,76,149
02,2023,77,120
02,2023,78,119
02,2023,79,105
02,2023,80,120
02,2023,81,111
02,2023,82,119
02,2023,83,130
02,2023,84,166
02,2023,85,161
02,2023,86,183
02,2023,87,188
02,2023,88,197
02,2023,89,219
02,2023,90,207
02,2023,91,214
02,2023,92,187
02,2023,93,162
02,2023,94,158
02,2023,95,146
02,2023,96,119
02,2023,97,92
02,2023,98,65
02,2023,99,45
02,2023,100,24
02,2023,101,22
02,2023,102,19
02,2023,103,5
02,2023,104,2
02,2023,105,2
02,2023,106,1
02,2023,108,1
02,2024,30,1
02,2024,31,1
02,2024,33,1
02,2024,43,1
02,2024,45,2
02,2024,48,2
02,2024,51,5
02,2024,55,1
02,2024,56,2
02,2024,57,2
02,2024,58,3
02,2024,59,3
02,2024,60,7
02,2024,61,3
02,2024,62,5
02,2024,63,7
02,2024,64,8
02,2024,65,5
02,2024,67,10
02,2024,68,6
02,2024,69,5
02,2024,70,8
02,2024,71,10
02,2024,72,4
02,2024,73,10
02,2024,74,10
02,2024,75,14
02,2024,76,4
02,2024,77,5
02,2024,78,5
02,2024,79,8
02,2024,80,5
02,2024,81,9
02,2024,82,5
02,2024,83,8
02,2024,84,7
02,2024,85,19
02,2024,86,13
02,2024,87,12
02,2024,88,16
02,2024,89,18
02,2024,90,18
02,2024,91,19
02,2024,92,11
02,2024,93,20
02,2024,94,12
02,2024,95,14
02,2024,96,11
02,2024,97,10
02,2024,98,5
02,2024,99,2
02,2024,100,8
02,2024,101,4
02,2024,102,3
02,2024,104,1
03,2010,0,6
03,2010,1,1
03,2010,2,1
03,2010,6,1
03,2010,7,1
03,2010,8,2
03,2010,13,1
03,2010,14,1
03,2010,16,3
03,2010,17,5
03,2010,18,4
03,2010,19,2
03,2010,20,1
03,2010,21,2
03,2010,23,3
03,2010,24,2
03,2010,25,1
03,2010,26,3
03,2010,27,3
03,2010,28,3
03,2010,29,4
03,2010,30,1
03,2010,31,2
03,2010,32,1
03,2010,33,4
03,2010,34,3
03,2010,35,10
03,2010,36,6
03,2010,37,3
03,2010,38,7
03,2010,39,5
03,2010,40,8
03,2010,41,7
03,2010,42,8
03,2010,43,7
03,2010,44,15
03,2010,45,17
03,2010,46,10
03,2010,47,13
03,2010,48,17
03,2010,49,19
03,2010,50,25
03,2010,51,20
03,2010,52,19
03,2010,53,25
03,2010,54,25
03,2010,55,30
03,2010,56,33
03,2010,57,36
03,2010,58,45
03,2010,59,40
03,2010,60,48
03,2010,61,51
03,2010,62,50
03,2010,63,48
03,2010,64,43
03,2010,65,31
03,2010,66,44
03,2010,67,39
03,2010,68,47
03,2010,69,60
03,2010,70,57
03,2010,71,50
03,2010,72,49
03,2010,73,65
03,2010,74,71
03,2010,75,70
03,2010,76,100
03,2010,77,114
03,2010,78,117
03,2010,79,131
03,2010,80,142
03,2010,81,144
03,2010,82,152
03,2010,83,156
03,2010,84,159
03,2010,85,209
03,2010,86,181
03,2010,87,205
03,2010,88,206
03,2010,89,191
03,2010,90,175
03,2010,91,97
03,2010,92,89
03,2010,93,60
03,2010,94,47
03,2010,95,79
03,2010,96,72
03,2010,97,72
03,2010,98,36
03,2010,99,35
03,2010,100,31
03,2010,101,17
03,2010,102,16
03,2010,103,13
03,2010,104,3
03,2010,106,2
03,2011,0,4
03,2011,8,1
03,2011,16,4
03,2011,17,2
03,2011,19,1
03,2011,20,2
03,2011,21,5
03,2011,22,2
03,2011,23,3
03,2011,24,1
03,2011,25,2
03,2011,26,1
03,2011,27,1
03,2011,28,2
03,2011,30,1
03,2011,31,6
03,2011,32,3
03,2011,33,2
03,2011,34,4
03,2011,35,2
03,2011,36,5
03,2011,37,5
03,2011,38,5
03,2011,39,6
03,2011,40,8
03,2011,41,12
03,2011,42,10
03,2011,43,13
03,2011,44,8
03,2011,45,15
03,2011,46,13
03,2011,47,25
03,2011,48,13
03,2011,49,23
03,2011,50,12
03,2011,51,15
03,2011,52,32
03,2011,53,24
03,2011,54,22
03,2011,55,39
03,2011,56,32
03,2011,57,24
03,2011,58,31
03,2011,59,47
03,2011,60,49
03,2011,61,43
03,2011,62,42
03,2011,63,52
03,2011,64,44
03,2011,65,56
03,2011,66,47
03,2011,67,45
03,2011,68,43
03,2011,69,37
03,2011,70,34
03,2011,71,65
03,2011,72,52
03,2011,73,76
03,2011,74,72
03,2011,75,88
03,2011,76,73
03,2011,77,100
03,2011,78,83
03,2011,79,110
03,2011,80,118
03,2011,81,140
03,2011,82,172
03,2011,83,168
03,2011,84,175
03,2011,85,162
03,2011,86,186
03,2011,87,179
03,2011,88,170
03,2011,89,187
03,2011,90,172
03,2011,91,153
03,2011,92,75
03,2011,93,74
03,2011,94,50
03,2011,95,51
03,2011,96,77
03,2011,97,71
03,2011,98,61
03,2011,99,40
03,2011,100,29
03,2011,101,16
03,2011,102,7
03,2011,103,5
03,2011,104,3
03,2011,105,5
03,2011,106,1
03,2011,107,1
03,2012,0,3
03,2012,1,1
03,2012,15,1
03,2012,18,2
03,2012,19,1
03,2012,20,2
03,2012,21,2
03,2012,22,4
03,2012,23,1
03,2012,26,1
03,2012,27,2
03,2012,28,1
03,2012,30,3
03,2012,31,1
03,2012,32,2
03,2012,33,1
03,2012,34,5
03,2012,35,2
03,2012,36,2
03,2012,37,5
03,2012,38,5
03,2012,39,4
03,2012,40,9
03,2012,41,7
03,2012,42,10
03,2012,43,10
03,2012,44,10
03,2012,45,15
03,2012,46,9
03,2012,47,12
03,2012,48,9
03,2012,49,13
03,2012,50,14
03,2012,51,19
03,2012,52,11
03,2012,53,26
03,2012,54,34
03,2012,55,25
03,2012,56,31
03,2012,57,38
03,2012,58,37
03,2012,59,33
03,2012,60,43
03,2012,61,42
03,2012,62,49
03,2012,63,60
03,2012,64,61
03,2012,65,55
03,2012,66,48
03,2012,67,39
03,2012,68,50
03,2012,69,46
03,2012,70,43
03,2012,71,42
03,2012,72,68
03,2012,73,66
03,2012,74,62
03,2012,75,77
03,2012,76,73
03,2012,77,90
03,2012,78,92
03,2012,79,125
03,2012,80,130
03,2012,81,152
03,2012,82,145
03,2012,83,166
03,2012,84,168
03,2012,85,177
03,2012,86,172
03,2012,87,192
03,2012,88,186
03,2012,89,218
03,2012,90,198
03,2012,91,186
03,2012,92,118
03,2012,93,87
03,2012,94,78
03,2012,95,71
03,2012,96,52
03,2012,97,59
03,2012,98,49
03,2012,99,48
03,2012,100,24
03,2012,101,12
03,2012,102,12
03,2012,103,7
03,2012,104,5
03,2012,105,6
03,2012,107,1
03,2012,109,1
03,2013,0,6
03,2013,1,1
03,2013,14,1
03,2013,17,3
03,2013,18,1
03,2013,19,1
03,2013,21,1
03,2013,22,3
03,2013,23,4
03,2013,25,1
03,2013,26,3
03,2013,29,2
03,2013,30,2
03,2013,31,4
03,2013,32,1
03,2013,34,1
03,2013,35,4
03,2013,37,6
03,2013,38,3
